objectid;id_medidor;fecha;energia_kw;potencia_k
1250393;5;23/07/2022;49442.93;35.46000000
1250415;5;23/07/2022;49443.10;28.29000000
1250431;5;23/07/2022;49443.25;43.38000000
1250453;5;23/07/2022;49443.41;32.25000000
1250469;5;23/07/2022;49443.56;26.73000000
1250484;5;23/07/2022;49443.73;32.43000000
1250505;5;23/07/2022;49443.88;35.28000000
1250521;5;23/07/2022;49444.07;34.14000000
1250538;5;23/07/2022;49444.24;46.86000000
1250553;5;23/07/2022;49444.41;30.39000000
1250575;5;23/07/2022;49444.57;26.10000000
1250589;5;23/07/2022;49444.73;32.82000000
1250610;5;23/07/2022;49444.90;37.05000000
1250626;5;23/07/2022;49445.07;39.81000000
1250641;5;23/07/2022;49445.27;36.81000000
1250662;5;23/07/2022;49445.45;40.44000000
1250678;5;23/07/2022;49445.65;36.87000000
1250696;5;23/07/2022;49445.83;34.47000000
1250711;5;23/07/2022;49446.01;40.74000000
1250734;5;23/07/2022;49446.18;34.17000000
1250749;5;23/07/2022;49446.37;38.49000000
1250771;5;23/07/2022;49446.55;37.02000000
1250787;5;23/07/2022;49446.72;39.42000000
1250802;5;23/07/2022;49446.90;29.82000000
1250825;5;23/07/2022;49447.08;37.68000000
1250839;5;23/07/2022;49447.27;33.78000000
1250857;5;23/07/2022;49447.45;30.81000000
1250872;5;23/07/2022;49447.62;31.83000000
1250894;5;23/07/2022;49447.81;32.07000000
1250910;5;23/07/2022;49447.99;34.68000000
1250932;5;23/07/2022;49448.16;32.64000000
1250946;5;23/07/2022;49448.34;38.79000000
1250961;5;23/07/2022;49448.52;32.22000000
1250983;5;23/07/2022;49448.70;30.00000000
1250998;5;23/07/2022;49448.87;32.22000000
1251016;5;23/07/2022;49449.02;32.10000000
1251031;5;23/07/2022;49449.19;32.91000000
1251053;5;23/07/2022;49449.36;32.58000000
1251069;5;23/07/2022;49449.52;29.64000000
1251090;5;23/07/2022;49449.69;35.49000000
1251106;5;24/07/2022;49449.84;29.13000000
1251121;5;24/07/2022;49450.03;31.35000000
1251142;5;24/07/2022;49454.70;37.17000000
1251942;5;24/07/2022;49454.72;34.95000000
1252342;5;24/07/2022;49454.73;41.01000000
1252742;5;24/07/2022;49454.74;31.05000000
1253142;5;24/07/2022;49454.76;34.71000000
1251542;5;24/07/2022;49454.76;28.02000000
1251964;5;24/07/2022;49454.78;30.06000000
1252364;5;24/07/2022;49454.78;32.76000000
1257146;5;24/07/2022;49454.81;29.28000000
1257546;5;24/07/2022;49454.81;29.16000000
1254347;5;24/07/2022;49454.82;27.06000000
1251981;5;24/07/2022;49454.79;28.44000000
1253947;5;24/07/2022;49454.79;33.75000000
1251565;5;24/07/2022;49454.80;33.57000000
1255947;5;24/07/2022;49454.81;28.50000000
1257946;5;24/07/2022;49454.81;31.41000000
1253965;5;24/07/2022;49454.83;27.45000000
1255547;5;24/07/2022;49454.82;27.00000000
1251164;5;24/07/2022;49454.82;38.94000000
1257164;5;24/07/2022;49454.83;36.84000000
1252764;5;24/07/2022;49454.83;32.10000000
1256747;5;24/07/2022;49454.83;34.23000000
1257564;5;24/07/2022;49454.84;29.76000000
1256347;5;24/07/2022;49454.85;43.80000000
1253547;5;24/07/2022;49454.84;25.38000000
1254747;5;24/07/2022;49454.85;39.66000000
1255147;5;24/07/2022;49454.86;45.54000000
1256356;5;24/07/2022;49454.97;25.02000000
1255156;5;24/07/2022;49455.11;33.12000000
1254756;5;24/07/2022;49455.24;27.84000000
1253556;5;24/07/2022;49455.38;29.04000000
1253157;5;24/07/2022;49455.54;29.25000000
1256757;5;24/07/2022;49455.69;46.08000000
1255957;5;24/07/2022;49455.85;33.12000000
1255573;5;24/07/2022;49455.98;28.71000000
1255174;5;24/07/2022;49456.13;33.84000000
1257174;5;24/07/2022;49456.29;26.91000000
1251574;5;24/07/2022;49456.41;33.24000000
1252374;5;24/07/2022;49456.56;45.30000000
1253974;5;24/07/2022;49456.71;34.44000000
1252774;5;24/07/2022;49456.88;29.64000000
1253574;5;24/07/2022;49457.01;34.71000000
1253174;5;24/07/2022;49457.16;32.25000000
1257574;5;24/07/2022;49457.31;23.97000000
1251173;5;24/07/2022;49458.14;29.88000000
1256373;5;24/07/2022;49458.14;33.60000000
1254773;5;24/07/2022;49458.15;29.28000000
1254374;5;24/07/2022;49458.15;30.57000000
1255974;5;24/07/2022;49458.15;30.30000000
1256775;5;24/07/2022;49458.21;30.48000000
1256390;5;24/07/2022;49458.38;29.85000000
1251190;5;24/07/2022;49458.53;29.49000000
1254791;5;24/07/2022;49458.69;23.67000000
1251591;5;24/07/2022;49458.84;31.62000000
1255591;5;24/07/2022;49458.98;27.57000000
1257591;5;24/07/2022;49459.14;31.26000000
1253591;5;24/07/2022;49459.30;43.05000000
1255191;5;24/07/2022;49459.45;26.88000000
1251991;5;24/07/2022;49459.60;28.23000000
1253992;5;24/07/2022;49459.75;33.48000000
1252792;5;24/07/2022;49459.91;38.58000000
1255992;5;24/07/2022;49460.05;26.64000000
1254392;5;24/07/2022;49460.22;29.13000000
1253192;5;24/07/2022;49460.36;24.87000000
1252392;5;24/07/2022;49460.50;25.68000000
1257192;5;24/07/2022;49460.66;27.30000000
1256793;5;24/07/2022;49460.83;32.73000000
1256407;5;24/07/2022;49461.00;32.55000000
1251208;5;24/07/2022;49461.18;39.69000000
1257608;5;24/07/2022;49461.35;32.25000000
1255209;5;24/07/2022;49461.53;37.11000000
1252009;5;24/07/2022;49461.71;33.48000000
1251609;5;24/07/2022;49461.88;38.46000000
1253609;5;24/07/2022;49462.05;36.27000000
1255609;5;24/07/2022;49462.24;36.24000000
1254809;5;24/07/2022;49462.42;29.31000000
1254010;5;24/07/2022;49462.59;45.39000000
1256010;5;24/07/2022;49462.77;41.25000000
1253210;5;24/07/2022;49462.94;33.09000000
1257210;5;24/07/2022;49463.13;46.77000000
1252810;5;24/07/2022;49463.30;28.98000000
1254410;5;24/07/2022;49463.45;36.66000000
1252410;5;24/07/2022;49463.64;31.89000000
1256811;5;24/07/2022;49463.81;41.01000000
1256425;5;24/07/2022;49463.99;44.76000000
1251225;5;24/07/2022;49464.16;32.58000000
1254826;5;24/07/2022;49464.32;32.43000000
1257626;5;24/07/2022;49464.50;30.51000000
1253626;5;24/07/2022;49464.66;36.42000000
1255626;5;24/07/2022;49464.83;35.85000000
1251626;5;24/07/2022;49464.99;31.17000000
1257227;5;24/07/2022;49465.17;41.61000000
1256027;5;25/07/2022;49465.35;28.11000000
1252027;5;25/07/2022;49465.51;40.92000000
1255227;5;25/07/2022;49465.66;35.04000000
1254428;5;25/07/2022;49465.85;29.07000000
1256828;5;25/07/2022;49466.05;34.26000000
1253228;5;25/07/2022;49466.19;29.07000000
1252828;5;25/07/2022;49466.34;34.47000000
1252428;5;25/07/2022;49466.50;31.89000000
1254028;5;25/07/2022;49466.67;30.90000000
1251243;5;25/07/2022;49466.83;31.11000000
1256443;5;25/07/2022;49467.01;35.19000000
1255643;5;25/07/2022;49467.17;29.58000000
1257644;5;25/07/2022;49467.33;29.67000000
1251644;5;25/07/2022;49467.49;32.37000000
1256044;5;25/07/2022;49467.65;35.34000000
1252044;5;25/07/2022;49467.82;25.86000000
1253644;5;25/07/2022;49468.00;29.94000000
1254844;5;25/07/2022;49468.15;29.46000000
1253245;5;25/07/2022;49468.32;33.78000000
1257245;5;25/07/2022;49468.48;30.75000000
1254445;5;25/07/2022;49468.73;43.02000000
1255245;5;25/07/2022;49468.92;49.38000000
1252446;5;25/07/2022;49469.16;48.84000000
1256846;5;25/07/2022;49469.36;31.35000000
1254046;5;25/07/2022;49469.55;33.24000000
1252846;5;25/07/2022;49469.75;27.81000000
1256460;5;25/07/2022;49469.92;31.29000000
1251261;5;25/07/2022;49470.10;33.63000000
1256061;5;25/07/2022;49470.27;36.36000000
1255661;5;25/07/2022;49470.47;30.96000000
1251662;5;25/07/2022;49470.66;37.20000000
1257662;5;25/07/2022;49470.87;47.49000000
1253662;5;25/07/2022;49471.09;35.40000000
1254862;5;25/07/2022;49471.31;39.42000000
1252062;5;25/07/2022;49471.52;43.71000000
1255263;5;25/07/2022;49471.75;45.99000000
1256863;5;25/07/2022;49471.99;41.97000000
1252863;5;25/07/2022;49472.21;44.16000000
1257263;5;25/07/2022;49472.47;47.31000000
1254463;5;25/07/2022;49472.73;50.07000000
1253263;5;25/07/2022;49473.00;51.75000000
1254064;5;25/07/2022;49473.22;54.84000000
1252464;5;25/07/2022;49473.48;46.23000000
1256478;5;25/07/2022;49473.72;45.63000000
1251279;5;25/07/2022;49474.00;52.38000000
1255679;5;25/07/2022;49474.26;57.54000000
1252079;5;25/07/2022;49474.52;45.18000000
1251679;5;25/07/2022;49474.80;51.54000000
1256079;5;25/07/2022;49475.02;55.53000000
1256880;5;25/07/2022;49475.29;48.21000000
1253680;5;25/07/2022;49475.54;63.96000000
1257680;5;25/07/2022;49475.80;44.52000000
1257280;5;25/07/2022;49476.05;44.94000000
1255280;5;25/07/2022;49476.34;59.82000000
1254880;5;25/07/2022;49476.56;35.37000000
1252881;5;25/07/2022;49476.80;51.57000000
1254481;5;25/07/2022;49477.05;39.78000000
1253281;5;25/07/2022;49477.27;45.54000000
1254082;5;25/07/2022;49477.49;38.19000000
1252482;5;25/07/2022;49477.73;49.95000000
1256095;5;25/07/2022;49477.96;48.12000000
1255696;5;25/07/2022;49478.19;45.45000000
1256496;5;25/07/2022;49478.42;43.95000000
1252096;5;25/07/2022;49478.64;58.59000000
1251697;5;25/07/2022;49478.87;52.47000000
1251297;5;25/07/2022;49479.09;45.87000000
1257697;5;25/07/2022;49479.34;56.43000000
1255297;5;25/07/2022;49479.58;41.34000000
1254897;5;25/07/2022;49479.83;54.75000000
1257297;5;25/07/2022;49480.06;39.15000000
1253698;5;25/07/2022;49480.30;53.97000000
1256898;5;25/07/2022;49480.54;48.09000000
1253298;5;25/07/2022;49480.79;45.57000000
1254499;5;25/07/2022;49481.07;56.55000000
1252899;5;25/07/2022;49481.33;50.28000000
1254100;5;25/07/2022;49481.57;46.62000000
1252500;5;25/07/2022;49481.83;57.57000000
1255713;5;25/07/2022;49482.09;50.94000000
1256113;5;25/07/2022;49482.33;52.89000000
1254914;5;25/07/2022;49482.59;55.38000000
1252114;5;25/07/2022;49482.84;46.56000000
1256514;5;25/07/2022;49483.07;39.60000000
1251314;5;25/07/2022;49483.29;45.09000000
1257314;5;25/07/2022;49483.49;42.60000000
1253315;5;25/07/2022;49483.72;35.61000000
1257715;5;25/07/2022;49483.92;35.67000000
1251715;5;25/07/2022;49484.13;45.84000000
1255315;5;25/07/2022;49484.34;41.58000000
1253716;5;25/07/2022;49484.55;41.88000000
1252916;5;25/07/2022;49484.75;38.43000000
1256916;5;25/07/2022;49484.95;42.18000000
1252517;5;25/07/2022;49485.18;37.77000000
1254517;5;25/07/2022;49485.36;32.73000000
1254118;5;25/07/2022;49485.55;38.07000000
1256130;5;25/07/2022;49485.73;35.31000000
1255731;5;25/07/2022;49485.94;37.80000000
1254931;5;26/07/2022;49486.13;37.95000000
1257331;5;26/07/2022;49486.33;35.19000000
1256531;5;26/07/2022;49486.52;32.70000000
1252131;5;26/07/2022;49486.71;53.25000000
1251332;5;26/07/2022;49486.91;39.54000000
1253332;5;26/07/2022;49487.11;36.75000000
1255332;5;26/07/2022;49487.31;34.08000000
1257733;5;26/07/2022;49487.49;42.48000000
1251733;5;26/07/2022;49487.69;34.92000000
1253733;5;26/07/2022;49487.88;35.13000000
1252934;5;26/07/2022;49488.08;34.86000000
1256934;5;26/07/2022;49488.27;48.00000000
1252535;5;26/07/2022;49488.46;41.82000000
1254535;5;26/07/2022;49488.66;30.93000000
1254135;5;26/07/2022;49488.84;33.33000000
1256148;5;26/07/2022;49489.04;46.47000000
1255749;5;26/07/2022;49489.23;38.73000000
1257349;5;26/07/2022;49489.42;38.85000000
1252149;5;26/07/2022;49489.62;45.27000000
1254949;5;26/07/2022;49489.83;44.91000000
1256549;5;26/07/2022;49490.08;51.42000000
1253349;5;26/07/2022;49490.33;53.52000000
1255350;5;26/07/2022;49490.60;45.96000000
1251750;5;26/07/2022;49490.81;54.00000000
1251350;5;26/07/2022;49491.05;43.71000000
1253751;5;26/07/2022;49491.27;47.37000000
1257751;5;26/07/2022;49491.49;47.73000000
1256952;5;26/07/2022;49491.71;47.46000000
1252952;5;26/07/2022;49491.95;44.22000000
1252552;5;26/07/2022;49492.18;47.73000000
1254553;5;26/07/2022;49492.43;47.16000000
1254153;5;26/07/2022;49492.70;48.15000000
1256166;5;26/07/2022;49492.93;45.90000000
1254966;5;26/07/2022;49493.22;62.67000000
1256566;5;26/07/2022;49493.48;53.49000000
1257367;5;26/07/2022;49493.76;66.48000000
1251367;5;26/07/2022;49494.04;57.42000000
1252167;5;26/07/2022;49494.33;55.89000000
1255767;5;26/07/2022;49494.67;63.57000000
1251767;5;26/07/2022;49494.99;57.36000000
1255367;5;26/07/2022;49495.30;60.45000000
1253367;5;26/07/2022;49495.61;54.84000000
1253768;5;26/07/2022;49495.93;60.09000000
1252969;5;26/07/2022;49496.25;65.22000000
1257769;5;26/07/2022;49496.57;60.78000000
1252570;5;26/07/2022;49496.90;79.26000000
1254570;5;26/07/2022;49497.26;61.29000000
1256970;5;26/07/2022;49497.58;70.98000000
1254171;5;26/07/2022;49497.88;57.51000000
1256184;5;26/07/2022;49498.20;58.68000000
1254984;5;26/07/2022;49498.54;74.76000000
1255784;5;26/07/2022;49498.85;73.38000000
1251784;5;26/07/2022;49499.19;74.07000000
1251384;5;26/07/2022;49499.53;66.96000000
1256584;5;26/07/2022;49499.83;49.26000000
1257385;5;26/07/2022;49500.13;55.44000000
1252185;5;26/07/2022;49500.39;55.02000000
1253385;5;26/07/2022;49500.67;51.42000000
1255385;5;26/07/2022;49500.95;52.47000000
1253785;5;26/07/2022;49501.24;65.40000000
1252986;5;26/07/2022;49501.54;63.03000000
1257787;5;26/07/2022;49501.87;56.97000000
1252588;5;26/07/2022;49502.17;61.41000000
1254588;5;26/07/2022;49502.46;55.05000000
1256988;5;26/07/2022;49502.74;57.18000000
1254189;5;26/07/2022;49503.03;56.07000000
1251801;5;26/07/2022;49503.31;56.79000000
1256202;5;26/07/2022;49503.64;67.83000000
1255802;5;26/07/2022;49503.96;68.31000000
1251402;5;26/07/2022;49504.25;61.05000000
1255402;5;26/07/2022;49504.54;55.68000000
1256602;5;26/07/2022;49504.84;63.51000000
1255002;5;26/07/2022;49505.14;58.14000000
1257403;5;26/07/2022;49505.43;59.01000000
1253403;5;26/07/2022;49505.72;55.02000000
1253803;5;26/07/2022;49506.01;58.14000000
1253003;5;26/07/2022;49506.30;59.64000000
1252203;5;26/07/2022;49506.58;50.46000000
1257805;5;26/07/2022;49506.85;50.67000000
1254605;5;26/07/2022;49507.11;96.75000000
1252605;5;26/07/2022;49507.38;54.78000000
1254206;5;26/07/2022;49507.63;42.69000000
1257006;5;26/07/2022;49507.86;49.62000000
1251819;5;26/07/2022;49508.09;40.32000000
1251419;5;26/07/2022;49508.32;50.79000000
1256220;5;26/07/2022;49508.55;45.30000000
1256620;5;26/07/2022;49508.79;51.60000000
1255820;5;26/07/2022;49509.02;41.91000000
1255020;5;26/07/2022;49509.25;40.26000000
1255420;5;26/07/2022;49509.47;46.59000000
1253420;5;26/07/2022;49509.69;41.58000000
1252220;5;26/07/2022;49509.90;47.67000000
1253820;5;26/07/2022;49510.12;45.75000000
1257421;5;26/07/2022;49510.33;45.18000000
1253021;5;26/07/2022;49510.54;41.25000000
1254623;5;26/07/2022;49510.76;44.73000000
1257823;5;27/07/2022;49510.97;42.63000000
1252623;5;27/07/2022;49511.21;42.39000000
1257024;5;27/07/2022;49517.41;51.27000000
1254224;5;27/07/2022;49517.45;46.86000000
1252639;5;27/07/2022;49517.46;47.67000000
1253438;5;27/07/2022;49517.47;51.24000000
1253837;5;27/07/2022;49517.48;45.27000000
1256638;5;27/07/2022;49517.48;46.05000000
1254240;5;27/07/2022;49517.49;46.17000000
1257040;5;27/07/2022;49517.50;41.43000000
1256237;5;27/07/2022;49517.51;57.87000000
1257840;5;27/07/2022;49517.51;44.88000000
1257438;5;27/07/2022;49517.52;49.89000000
1251437;5;27/07/2022;49517.53;45.60000000
1255838;5;27/07/2022;49517.53;49.56000000
1253852;5;27/07/2022;49517.54;45.45000000
1254641;5;27/07/2022;49517.55;51.87000000
1253038;5;27/07/2022;49517.55;47.55000000
1255438;5;27/07/2022;49517.56;51.96000000
1256252;5;27/07/2022;49517.57;55.44000000
1251837;5;27/07/2022;49517.57;53.55000000
1256653;5;27/07/2022;49517.58;45.06000000
1251453;5;27/07/2022;49517.59;46.26000000
1252238;5;27/07/2022;49517.60;55.71000000
1253053;5;27/07/2022;49517.61;59.70000000
1257453;5;27/07/2022;49517.62;57.00000000
1251853;5;27/07/2022;49517.62;49.41000000
1255854;5;27/07/2022;49517.63;48.84000000
1253454;5;27/07/2022;49517.64;42.42000000
1255038;5;27/07/2022;49517.65;44.79000000
1252255;5;27/07/2022;49517.65;45.78000000
1255456;5;27/07/2022;49517.89;47.91000000
1255065;5;27/07/2022;49518.15;46.95000000
1252666;5;27/07/2022;49518.41;55.92000000
1257067;5;27/07/2022;49518.69;52.83000000
1254267;5;27/07/2022;49518.96;53.46000000
1257867;5;27/07/2022;49519.55;62.40000000
1254668;5;27/07/2022;49519.57;66.63000000
1253878;5;27/07/2022;49519.90;69.36000000
1256279;5;27/07/2022;49520.24;65.19000000
1251479;5;27/07/2022;49520.59;67.50000000
1253078;5;27/07/2022;49520.95;74.79000000
1257482;5;27/07/2022;49521.28;66.30000000
1256682;5;27/07/2022;49521.62;71.85000000
1251883;5;27/07/2022;49522.01;99.24000000
1253482;5;27/07/2022;49522.35;63.60000000
1252282;5;27/07/2022;49522.67;66.51000000
1255882;5;27/07/2022;49525.31;69.00000000
1255083;5;27/07/2022;49525.32;72.51000000
1257084;5;27/07/2022;49525.32;68.91000000
1257884;5;27/07/2022;49525.33;69.99000000
1252684;5;27/07/2022;49525.34;59.28000000
1254281;5;27/07/2022;49525.35;51.60000000
1255484;5;27/07/2022;49525.35;51.63000000
1254671;5;27/07/2022;49525.61;56.61000000
1253881;5;27/07/2022;49525.89;55.29000000
1253082;5;27/07/2022;49526.16;74.82000000
1256282;5;27/07/2022;49526.56;78.87000000
1256683;5;27/07/2022;49526.97;87.81000000
1252283;5;27/07/2022;49527.38;90.69000000
1251483;5;27/07/2022;49527.80;76.89000000
1257483;5;27/07/2022;49528.13;50.22000000
1255883;5;27/07/2022;49528.42;59.79000000
1253484;5;27/07/2022;49528.72;60.60000000
1251884;5;27/07/2022;49529.04;58.41000000
1255485;5;27/07/2022;49529.33;55.44000000
1255085;5;27/07/2022;49529.63;61.02000000
1257886;5;27/07/2022;49529.92;58.98000000
1257086;5;27/07/2022;49530.19;48.48000000
1252686;5;27/07/2022;49530.44;53.37000000
1254287;5;27/07/2022;49530.69;50.16000000
1254689;5;27/07/2022;49530.95;54.63000000
1256699;5;27/07/2022;49531.20;58.05000000
1253899;5;27/07/2022;49531.47;53.52000000
1256300;5;27/07/2022;49531.76;52.08000000
1252300;5;27/07/2022;49532.02;65.43000000
1251500;5;27/07/2022;49532.36;63.93000000
1255900;5;27/07/2022;49532.56;47.55000000
1253100;5;27/07/2022;49532.79;37.65000000
1257501;5;27/07/2022;49532.99;41.13000000
1253501;5;27/07/2022;49533.22;41.61000000
1251902;5;27/07/2022;49533.40;33.57000000
1255503;5;27/07/2022;49533.61;52.02000000
1257103;5;27/07/2022;49533.82;35.19000000
1255103;5;27/07/2022;49534.02;42.78000000
1257904;5;27/07/2022;49534.21;35.49000000
1252704;5;27/07/2022;49534.44;40.74000000
1254304;5;27/07/2022;49534.64;39.90000000
1254707;5;27/07/2022;49534.84;48.72000000
1253117;5;27/07/2022;49535.03;36.12000000
1253917;5;27/07/2022;49535.22;30.39000000
1255917;5;27/07/2022;49535.40;32.37000000
1256717;5;27/07/2022;49535.56;36.63000000
1252318;5;27/07/2022;49535.74;29.10000000
1251518;5;27/07/2022;49535.92;33.93000000
1256319;5;27/07/2022;49536.09;29.37000000
1253519;5;28/07/2022;49536.29;38.25000000
1257520;5;28/07/2022;49536.44;35.61000000
1255121;5;28/07/2022;49536.62;37.95000000
1251922;5;28/07/2022;49536.80;40.68000000
1254322;5;28/07/2022;49536.98;40.65000000
1257123;5;28/07/2022;49537.15;33.24000000
1254725;5;28/07/2022;49537.33;33.63000000
1252727;5;28/07/2022;49537.51;37.02000000
1257956;5;28/07/2022;49537.68;34.35000000
1257974;5;28/07/2022;49537.86;30.24000000
1257991;5;28/07/2022;49538.04;33.60000000
1258009;5;28/07/2022;49538.21;30.60000000
1258027;5;28/07/2022;49538.38;35.40000000
1258045;5;28/07/2022;49538.53;35.88000000
1258063;5;28/07/2022;49538.71;28.89000000
1258081;5;28/07/2022;49538.89;35.67000000
1258099;5;28/07/2022;49539.06;30.06000000
1258116;5;28/07/2022;49539.22;29.70000000
1258134;5;28/07/2022;49539.40;31.74000000
1258152;5;28/07/2022;49539.58;31.98000000
1258170;5;28/07/2022;49539.81;47.82000000
1258188;5;28/07/2022;49539.99;44.67000000
1258206;5;28/07/2022;49540.26;40.56000000
1258224;5;28/07/2022;49540.50;51.27000000
1258242;5;28/07/2022;49540.76;40.74000000
1258260;5;28/07/2022;49540.92;31.08000000
1258278;5;28/07/2022;49541.10;39.00000000
1258295;5;28/07/2022;49541.30;34.74000000
1258313;5;28/07/2022;49541.51;43.86000000
1258331;5;28/07/2022;49541.69;43.83000000
1258349;5;28/07/2022;49541.91;41.31000000
1258366;5;28/07/2022;49542.15;42.84000000
1258383;5;28/07/2022;49542.39;42.66000000
1258400;5;28/07/2022;49542.57;40.08000000
1258418;5;28/07/2022;49542.79;47.73000000
1258436;5;28/07/2022;49543.03;40.92000000
1258453;5;28/07/2022;49543.27;48.30000000
1258471;5;28/07/2022;49543.48;46.41000000
1258488;5;28/07/2022;49543.73;47.73000000
1258506;5;28/07/2022;49543.96;44.07000000
1258524;5;28/07/2022;49544.19;40.11000000
1258542;5;28/07/2022;49544.43;78.15000000
1258560;5;28/07/2022;49544.66;56.79000000
1258578;5;28/07/2022;49544.90;44.43000000
1258596;5;28/07/2022;49545.17;50.07000000
1258614;5;28/07/2022;49545.40;40.74000000
1258632;5;28/07/2022;49545.65;48.06000000
1258650;5;28/07/2022;49545.89;50.46000000
1258668;5;28/07/2022;49546.19;60.21000000
1258686;5;28/07/2022;49546.42;51.21000000
1258704;5;28/07/2022;49546.69;42.60000000
1258722;5;28/07/2022;49546.95;43.23000000
1258740;5;28/07/2022;49547.37;97.50000000
1258757;5;28/07/2022;49547.61;47.73000000
1258774;5;28/07/2022;49547.93;77.88000000
1258791;5;28/07/2022;49548.19;43.47000000
1258808;5;28/07/2022;49548.63;73.77000000
1258826;5;28/07/2022;49548.97;78.21000000
1258844;5;28/07/2022;49549.40;76.86000000
1258861;5;28/07/2022;49549.81;75.75000000
1258878;5;28/07/2022;49550.21;77.70000000
1258896;5;28/07/2022;49550.59;82.32000000
1258914;5;28/07/2022;49550.99;77.13000000
1258932;5;28/07/2022;49551.41;82.14000000
1258950;5;28/07/2022;49551.83;76.20000000
1258967;5;28/07/2022;49552.19;52.14000000
1258985;5;28/07/2022;49552.43;52.92000000
1259003;5;28/07/2022;49552.67;61.20000000
1259021;5;28/07/2022;49552.93;56.25000000
1259039;5;28/07/2022;49553.16;49.32000000
1259057;5;28/07/2022;49553.39;45.81000000
1259075;5;28/07/2022;49553.61;47.46000000
1259093;5;28/07/2022;49553.85;50.61000000
1259111;5;28/07/2022;49554.10;44.49000000
1259128;5;28/07/2022;49554.35;52.92000000
1259146;5;28/07/2022;49554.58;61.11000000
1259164;5;28/07/2022;49554.82;44.49000000
1259181;5;28/07/2022;49555.06;48.48000000
1259199;5;28/07/2022;49555.29;53.25000000
1259217;5;28/07/2022;49555.52;39.42000000
1259234;5;28/07/2022;49555.73;44.22000000
1259252;5;28/07/2022;49555.95;36.30000000
1259270;5;28/07/2022;49556.15;41.55000000
1259287;5;28/07/2022;49556.35;41.67000000
1259304;5;28/07/2022;49556.58;34.98000000
1259322;5;28/07/2022;49556.77;43.53000000
1259340;5;28/07/2022;49556.98;38.94000000
1259358;5;28/07/2022;49557.17;41.76000000
1259375;5;28/07/2022;49557.38;39.09000000
1259393;5;28/07/2022;49557.58;37.80000000
1259411;5;28/07/2022;49557.78;36.72000000
1259429;5;28/07/2022;49557.96;39.90000000
1259447;5;28/07/2022;49558.15;36.24000000
1259464;5;28/07/2022;49558.34;40.47000000
1259482;5;28/07/2022;49558.53;38.46000000
1259500;5;28/07/2022;49558.72;45.15000000
1259518;5;29/07/2022;49558.91;36.00000000
1259535;5;29/07/2022;49559.10;39.27000000
1259553;5;29/07/2022;49559.29;37.20000000
1259570;5;29/07/2022;49559.48;37.68000000
1259588;5;29/07/2022;49559.66;31.38000000
1259605;5;29/07/2022;49559.85;31.32000000
1259622;5;29/07/2022;49560.04;33.21000000
1259640;5;29/07/2022;49560.22;43.41000000
1259658;5;29/07/2022;49560.42;41.73000000
1259675;5;29/07/2022;49560.64;37.32000000
1259693;5;29/07/2022;49560.84;36.39000000
1259711;5;29/07/2022;49561.02;39.72000000
1259728;5;29/07/2022;49561.22;33.51000000
1259745;5;29/07/2022;49561.41;42.39000000
1259763;5;29/07/2022;49561.60;41.13000000
1259781;5;29/07/2022;49561.79;35.64000000
1259798;5;29/07/2022;49561.98;37.83000000
1259816;5;29/07/2022;49562.17;37.95000000
1259834;5;29/07/2022;49562.37;34.65000000
1259851;5;29/07/2022;49562.57;43.17000000
1259869;5;29/07/2022;49562.81;45.63000000
1259887;5;29/07/2022;49563.06;46.92000000
1259904;5;29/07/2022;49563.32;47.88000000
1259922;5;29/07/2022;49563.53;37.71000000
1259940;5;29/07/2022;49563.75;44.61000000
1259957;5;29/07/2022;49563.97;43.74000000
1259973;5;29/07/2022;49564.17;39.03000000
1259991;5;29/07/2022;49564.37;38.88000000
1260009;5;29/07/2022;49564.59;40.59000000
1260027;5;29/07/2022;49564.79;41.28000000
1260045;5;29/07/2022;49565.00;39.33000000
1260063;5;29/07/2022;49565.19;62.25000000
1260080;5;29/07/2022;49565.54;67.89000000
1260098;5;29/07/2022;49565.92;74.76000000
1260116;5;29/07/2022;49566.29;78.81000000
1260134;5;29/07/2022;49566.68;79.80000000
1260151;5;29/07/2022;49566.97;51.69000000
1260169;5;29/07/2022;49567.22;49.23000000
1260187;5;29/07/2022;49567.45;41.58000000
1260205;5;29/07/2022;49567.67;45.42000000
1260222;5;29/07/2022;49567.95;53.67000000
1260240;5;29/07/2022;49568.19;49.44000000
1260258;5;29/07/2022;49568.52;55.05000000
1260275;5;29/07/2022;49568.73;55.26000000
1260292;5;29/07/2022;49569.00;51.03000000
1260310;5;29/07/2022;49569.24;44.58000000
1260327;5;29/07/2022;49569.52;51.63000000
1260345;5;29/07/2022;49569.77;49.29000000
1260363;5;29/07/2022;49570.06;44.64000000
1260381;5;29/07/2022;49570.33;46.56000000
1260398;5;29/07/2022;49570.59;51.81000000
1260416;5;29/07/2022;49570.88;48.60000000
1260433;5;29/07/2022;49571.12;58.71000000
1260450;5;29/07/2022;49571.36;50.49000000
1260468;5;29/07/2022;49571.59;42.45000000
1260485;5;29/07/2022;49571.80;38.61000000
1260503;5;29/07/2022;49572.03;42.69000000
1260521;5;29/07/2022;49572.28;39.36000000
1260539;5;29/07/2022;49572.50;41.67000000
1260557;5;29/07/2022;49572.73;45.24000000
1260575;5;29/07/2022;49572.97;38.31000000
1260593;5;29/07/2022;49573.20;39.90000000
1260610;5;29/07/2022;49573.46;41.40000000
1260628;5;29/07/2022;49573.63;40.89000000
