objectid;id_medidor;fecha;energia_kw;potencia_k
50969;4;12/07/2019;181317.00;40.54
50979;4;12/07/2019;181319.00;41.66
50989;4;12/07/2019;181321.00;40.48
50999;4;12/07/2019;181323.00;40.64
51009;4;12/07/2019;181325.00;41.34
51019;4;12/07/2019;181327.00;43.88
51029;4;12/07/2019;181329.00;41.58
51039;4;12/07/2019;181331.00;42.50
51049;4;12/07/2019;181334.00;42.00
51059;4;12/07/2019;181336.00;44.02
51069;4;12/07/2019;181338.00;41.84
51079;4;12/07/2019;181340.00;41.48
51089;4;12/07/2019;181342.00;41.52
51099;4;12/07/2019;181344.00;40.32
51108;4;12/07/2019;181346.00;40.66
51118;4;12/07/2019;181348.00;41.20
51128;4;12/07/2019;181350.00;40.50
51138;4;12/07/2019;181352.00;40.40
51148;4;12/07/2019;181355.00;41.04
51158;4;12/07/2019;181357.00;41.00
51168;4;12/07/2019;181359.00;41.58
51178;4;12/07/2019;181361.00;41.04
51187;4;12/07/2019;181363.00;39.62
51197;4;12/07/2019;181365.00;40.46
51207;4;12/07/2019;181368.00;74.00
51217;4;12/07/2019;181372.00;59.88
51227;4;12/07/2019;181375.00;60.82
51237;4;12/07/2019;181378.00;61.88
51247;4;12/07/2019;181381.00;69.12
51257;4;12/07/2019;181385.00;77.60
51267;4;12/07/2019;181388.00;76.12
51277;4;12/07/2019;181392.00;75.34
51287;4;12/07/2019;181395.00;70.00
51297;4;12/07/2019;181399.00;64.04
51307;4;12/07/2019;181402.00;67.22
51317;4;12/07/2019;181405.00;55.14
51327;4;12/07/2019;181408.00;72.72
51337;4;12/07/2019;181412.00;86.40
51347;4;12/07/2019;181416.00;83.32
51357;4;12/07/2019;181421.00;83.74
51367;4;12/07/2019;181425.00;94.20
51376;4;12/07/2019;181430.00;88.92
51385;4;12/07/2019;181434.00;86.92
51394;4;12/07/2019;181439.00;88.56
51404;4;12/07/2019;181443.00;87.74
51414;4;12/07/2019;181448.00;86.08
51424;4;12/07/2019;181452.00;86.82
51434;4;12/07/2019;181457.00;94.44
51444;4;12/07/2019;181462.00;93.10
51454;4;12/07/2019;181466.00;93.30
51464;4;12/07/2019;181471.00;99.96
51474;4;12/07/2019;181477.00;101.28
51484;4;12/07/2019;181482.00;95.76
51494;4;12/07/2019;181487.00;92.30
51504;4;12/07/2019;181491.00;91.56
51514;4;12/07/2019;181496.00;83.92
51524;4;12/07/2019;181500.00;82.04
51534;4;12/07/2019;181504.00;91.02
51544;4;12/07/2019;181509.00;83.18
51554;4;12/07/2019;181513.00;82.04
51564;4;12/07/2019;181517.00;85.28
51574;4;12/07/2019;181522.00;87.28
51584;4;12/07/2019;181526.00;85.22
51594;4;12/07/2019;181530.00;121.90
51604;4;12/07/2019;181534.00;74.06
51614;4;12/07/2019;181538.00;87.12
51623;4;12/07/2019;181541.00;67.22
51633;4;12/07/2019;181544.00;61.08
51643;4;12/07/2019;181547.00;58.14
51653;4;12/07/2019;181550.00;55.82
51663;4;12/07/2019;181553.00;59.66
51673;4;12/07/2019;181556.00;76.88
51683;4;12/07/2019;181560.00;70.12
51693;4;12/07/2019;181563.00;67.90
51703;4;12/07/2019;181567.00;72.90
51713;4;12/07/2019;181570.00;67.68
51723;4;12/07/2019;181574.00;65.86
51733;4;12/07/2019;181577.00;64.34
51743;4;12/07/2019;181580.00;63.44
51753;4;12/07/2019;181584.00;66.84
51763;4;12/07/2019;181587.00;41.02
51773;4;12/07/2019;181589.00;40.74
51783;4;12/07/2019;181591.00;42.80
51793;4;12/07/2019;181593.00;40.14
51803;4;12/07/2019;181595.00;39.74
51812;4;12/07/2019;181597.00;41.28
51822;4;12/07/2019;181599.00;40.40
51832;4;12/07/2019;181601.00;42.72
51842;4;12/07/2019;181603.00;40.12
51852;4;12/07/2019;181605.00;40.72
51862;4;12/07/2019;181607.00;39.58
51872;4;12/07/2019;181609.00;40.24
51882;4;12/07/2019;181611.00;41.84
51892;4;12/07/2019;181613.00;40.52
51902;4;12/07/2019;181615.00;42.48
51912;4;12/07/2019;181617.00;41.68
51922;4;13/07/2019;181619.00;40.54
51932;4;13/07/2019;181621.00;41.06
51942;4;13/07/2019;181623.00;40.34
51952;4;13/07/2019;181625.00;43.00
51962;4;13/07/2019;181628.00;41.64
51972;4;13/07/2019;181630.00;42.82
51982;4;13/07/2019;181632.00;41.48
51992;4;13/07/2019;181634.00;40.78
52002;4;13/07/2019;181636.00;39.70
52012;4;13/07/2019;181638.00;39.92
52022;4;13/07/2019;181640.00;42.06
52032;4;13/07/2019;181642.00;40.16
52042;4;13/07/2019;181644.00;41.74
52051;4;13/07/2019;181646.00;39.64
52061;4;13/07/2019;181648.00;41.92
52071;4;13/07/2019;181650.00;40.52
52081;4;13/07/2019;181652.00;40.40
52091;4;13/07/2019;181654.00;39.82
52101;4;13/07/2019;181656.00;40.84
52111;4;13/07/2019;181658.00;41.20
52121;4;13/07/2019;181660.00;40.84
52130;4;13/07/2019;181662.00;39.52
52140;4;13/07/2019;181664.00;40.14
52150;4;13/07/2019;181666.00;41.52
52160;4;13/07/2019;181668.00;27.42
52170;4;13/07/2019;181670.00;35.30
52180;4;13/07/2019;181672.00;38.50
52190;4;13/07/2019;181673.00;31.52
52199;4;13/07/2019;181675.00;33.00
52209;4;13/07/2019;181677.00;37.38
52219;4;13/07/2019;181679.00;37.40
52229;4;13/07/2019;181681.00;43.92
52239;4;13/07/2019;181683.00;31.82
52249;4;13/07/2019;181685.00;38.44
52259;4;13/07/2019;181687.00;37.00
52269;4;13/07/2019;181689.00;47.60
52279;4;13/07/2019;181690.00;26.68
52289;4;13/07/2019;181691.00;30.20
52299;4;13/07/2019;181693.00;54.42
52309;4;13/07/2019;181695.00;35.70
52319;4;13/07/2019;181697.00;34.56
52329;4;13/07/2019;181698.00;26.98
52339;4;13/07/2019;181699.00;28.68
52349;4;13/07/2019;181701.00;34.94
52359;4;13/07/2019;181703.00;33.10
52369;4;13/07/2019;181704.00;31.92
52379;4;13/07/2019;181706.00;32.30
52389;4;13/07/2019;181707.00;28.54
52399;4;13/07/2019;181709.00;34.54
52409;4;13/07/2019;181711.00;26.94
52419;4;13/07/2019;181712.00;26.46
52429;4;13/07/2019;181714.00;33.80
52439;4;13/07/2019;181715.00;27.96
52449;4;13/07/2019;181716.00;27.24
52459;4;13/07/2019;181718.00;32.78
52469;4;13/07/2019;181719.00;27.26
52479;4;13/07/2019;181720.00;25.18
52489;4;13/07/2019;181722.00;24.58
52499;4;13/07/2019;181723.00;26.52
52509;4;13/07/2019;181724.00;24.64
52519;4;13/07/2019;181726.00;25.96
52529;4;13/07/2019;181727.00;27.40
52539;4;13/07/2019;181728.00;22.64
52549;4;13/07/2019;181729.00;22.70
52558;4;13/07/2019;181731.00;24.78
52568;4;13/07/2019;181732.00;24.48
52578;4;13/07/2019;181733.00;24.40
52588;4;13/07/2019;181734.00;23.58
52598;4;13/07/2019;181735.00;21.66
52608;4;13/07/2019;181736.00;21.70
52617;4;13/07/2019;181738.00;26.32
52627;4;13/07/2019;181739.00;23.72
52637;4;13/07/2019;181741.00;44.62
52647;4;13/07/2019;181743.00;42.30
52657;4;13/07/2019;181745.00;39.22
52667;4;13/07/2019;181747.00;41.86
52677;4;13/07/2019;181749.00;39.92
52687;4;13/07/2019;181751.00;41.04
52697;4;13/07/2019;181753.00;42.90
52707;4;13/07/2019;181755.00;39.24
52717;4;13/07/2019;181757.00;41.02
52727;4;13/07/2019;181759.00;38.84
52737;4;13/07/2019;181761.00;39.82
52747;4;13/07/2019;181763.00;42.60
52757;4;13/07/2019;181765.00;39.54
52767;4;13/07/2019;181767.00;42.28
52777;4;13/07/2019;181769.00;39.88
52787;4;13/07/2019;181771.00;39.92
52797;4;13/07/2019;181773.00;42.86
52807;4;13/07/2019;181775.00;40.12
52817;4;13/07/2019;181777.00;41.44
52827;4;13/07/2019;181779.00;39.48
52837;4;13/07/2019;181781.00;39.74
52847;4;13/07/2019;181783.00;40.44
52857;4;13/07/2019;181786.00;40.96
52866;4;13/07/2019;181788.00;42.58
52876;4;14/07/2019;181790.00;39.96
52886;4;14/07/2019;181792.00;42.66
52896;4;14/07/2019;181794.00;39.80
52906;4;14/07/2019;181796.00;40.26
52916;4;14/07/2019;181798.00;41.04
52926;4;14/07/2019;181800.00;40.38
52936;4;14/07/2019;181802.00;42.50
52945;4;14/07/2019;181804.00;40.14
52955;4;14/07/2019;181806.00;41.86
52965;4;14/07/2019;181808.00;40.04
52975;4;14/07/2019;181810.00;39.78
52985;4;14/07/2019;181812.00;39.68
52995;4;14/07/2019;181814.00;40.12
53005;4;14/07/2019;181816.00;39.52
53015;4;14/07/2019;181818.00;39.42
53025;4;14/07/2019;181820.00;42.10
53035;4;14/07/2019;181822.00;39.58
53045;4;14/07/2019;181824.00;40.88
53055;4;14/07/2019;181826.00;39.88
53065;4;14/07/2019;181828.00;39.62
53075;4;14/07/2019;181830.00;39.32
53085;4;14/07/2019;181832.00;40.32
53094;4;14/07/2019;181834.00;40.24
53104;4;14/07/2019;181836.00;39.82
53114;4;14/07/2019;181838.00;41.14
53124;4;14/07/2019;181840.00;38.72
53134;4;14/07/2019;181842.00;41.36
53144;4;14/07/2019;181844.00;39.26
53154;4;14/07/2019;181846.00;22.96
53164;4;14/07/2019;181847.00;21.48
53174;4;14/07/2019;181848.00;21.10
53184;4;14/07/2019;181849.00;20.54
53194;4;14/07/2019;181850.00;20.32
53204;4;14/07/2019;181851.00;23.06
53214;4;14/07/2019;181852.00;20.50
53224;4;14/07/2019;181853.00;22.28
53233;4;14/07/2019;181854.00;22.14
53243;4;14/07/2019;181855.00;22.42
53253;4;14/07/2019;181857.00;20.12
53263;4;14/07/2019;181858.00;22.24
53273;4;14/07/2019;181859.00;23.20
53283;4;14/07/2019;181860.00;20.18
53293;4;14/07/2019;181861.00;21.40
53303;4;14/07/2019;181862.00;23.34
53312;4;14/07/2019;181863.00;20.64
53321;4;14/07/2019;181864.00;22.98
53331;4;14/07/2019;181865.00;21.34
53341;4;14/07/2019;181866.00;20.46
53351;4;14/07/2019;181867.00;22.64
53361;4;14/07/2019;181868.00;21.56
53371;4;14/07/2019;181870.00;20.38
53381;4;14/07/2019;181871.00;22.20
53391;4;14/07/2019;181872.00;20.92
53401;4;14/07/2019;181873.00;23.76
53411;4;14/07/2019;181874.00;20.98
53421;4;14/07/2019;181875.00;21.32
53431;4;14/07/2019;181876.00;24.20
53441;4;14/07/2019;181877.00;21.06
53451;4;14/07/2019;181878.00;22.32
53461;4;14/07/2019;181879.00;24.52
53471;4;14/07/2019;181881.00;20.02
53481;4;14/07/2019;181882.00;21.28
53491;4;14/07/2019;181883.00;25.60
53501;4;14/07/2019;181884.00;21.64
53511;4;14/07/2019;181885.00;21.70
53521;4;14/07/2019;181886.00;24.02
53531;4;14/07/2019;181887.00;21.68
53541;4;14/07/2019;181888.00;21.94
53551;4;14/07/2019;181890.00;23.86
53561;4;14/07/2019;181891.00;22.14
53571;4;14/07/2019;181892.00;20.88
53581;4;14/07/2019;181893.00;23.80
53591;4;14/07/2019;181894.00;21.74
53601;4;14/07/2019;181895.00;28.04
53611;4;14/07/2019;181897.00;33.50
53621;4;14/07/2019;181898.00;29.54
53631;4;14/07/2019;181900.00;31.56
53641;4;14/07/2019;181901.00;31.02
53650;4;14/07/2019;181903.00;31.86
53660;4;14/07/2019;181904.00;32.92
53670;4;14/07/2019;181906.00;31.64
53680;4;14/07/2019;181908.00;30.54
53690;4;14/07/2019;181909.00;32.26
53700;4;14/07/2019;181911.00;31.90
53710;4;14/07/2019;181912.00;31.74
53720;4;14/07/2019;181914.00;30.02
53730;4;14/07/2019;181915.00;29.64
53740;4;14/07/2019;181917.00;31.64
53750;4;14/07/2019;181918.00;21.86
53760;4;14/07/2019;181919.00;22.82
53770;4;14/07/2019;181920.00;20.60
53780;4;14/07/2019;181922.00;24.56
53790;4;14/07/2019;181923.00;22.72
53799;4;14/07/2019;181924.00;21.70
53809;4;14/07/2019;181925.00;21.58
53819;4;14/07/2019;181926.00;21.70
53829;4;15/07/2019;181927.00;24.36
53839;4;15/07/2019;181928.00;22.14
53849;4;15/07/2019;181930.00;22.18
53859;4;15/07/2019;181931.00;22.56
53869;4;15/07/2019;181932.00;21.66
53879;4;15/07/2019;181933.00;22.16
53889;4;15/07/2019;181934.00;21.72
53899;4;15/07/2019;181935.00;22.84
53909;4;15/07/2019;181936.00;22.30
53919;4;15/07/2019;181937.00;23.18
53929;4;15/07/2019;181938.00;22.18
53939;4;15/07/2019;181940.00;22.42
53949;4;15/07/2019;181941.00;21.68
53959;4;15/07/2019;181942.00;22.18
53969;4;15/07/2019;181943.00;24.98
53979;4;15/07/2019;181944.00;22.58
53989;4;15/07/2019;181945.00;24.28
53999;4;15/07/2019;181947.00;22.24
54009;4;15/07/2019;181948.00;24.74
54019;4;15/07/2019;181949.00;22.32
54029;4;15/07/2019;181950.00;22.00
54039;4;15/07/2019;181951.00;21.80
54049;4;15/07/2019;181952.00;22.20
54058;4;15/07/2019;181954.00;32.14
54068;4;15/07/2019;181955.00;36.18
54078;4;15/07/2019;181958.00;63.32
54088;4;15/07/2019;181961.00;61.90
54098;4;15/07/2019;181965.00;71.84
54108;4;15/07/2019;181969.00;84.76
54118;4;15/07/2019;181973.00;73.30
54128;4;15/07/2019;181977.00;108.22
54137;4;15/07/2019;181981.00;88.24
54147;4;15/07/2019;181985.00;78.30
54156;4;15/07/2019;181989.00;72.02
54166;4;15/07/2019;181992.00;72.78
54176;4;15/07/2019;181996.00;108.06
54186;4;15/07/2019;182001.00;82.38
54195;4;15/07/2019;182006.00;98.64
54205;4;15/07/2019;182011.00;96.84
54215;4;15/07/2019;182016.00;108.46
54225;4;15/07/2019;182021.00;116.16
54235;4;15/07/2019;182027.00;115.00
54245;4;15/07/2019;182033.00;103.58
54255;4;15/07/2019;182038.00;101.98
54265;4;15/07/2019;182043.00;117.40
54275;4;15/07/2019;182049.00;122.56
54285;4;15/07/2019;182055.00;122.18
54295;4;15/07/2019;182062.00;132.24
54305;4;15/07/2019;182068.00;129.04
54315;4;15/07/2019;182074.00;160.80
54325;4;15/07/2019;182080.00;111.88
54335;4;15/07/2019;182086.00;105.10
54345;4;15/07/2019;182091.00;105.50
54355;4;15/07/2019;182097.00;98.34
54365;4;15/07/2019;182102.00;104.90
54375;4;15/07/2019;182107.00;110.44
54385;4;15/07/2019;182113.00;98.52
54395;4;15/07/2019;182118.00;117.54
54405;4;15/07/2019;182123.00;100.58
54415;4;15/07/2019;182128.00;98.98
54425;4;15/07/2019;182133.00;94.22
54435;4;15/07/2019;182138.00;95.04
54445;4;15/07/2019;182143.00;94.64
54455;4;15/07/2019;182147.00;119.08
54465;4;15/07/2019;182152.00;92.12
54475;4;15/07/2019;182157.00;88.46
54485;4;15/07/2019;182161.00;91.18
54495;4;15/07/2019;182165.00;104.98
54505;4;15/07/2019;182170.00;85.00
54515;4;15/07/2019;182174.00;76.94
54525;4;15/07/2019;182178.00;77.40
54535;4;15/07/2019;182182.00;93.22
54545;4;15/07/2019;182187.00;84.04
54555;4;15/07/2019;182191.00;83.36
54565;4;15/07/2019;182195.00;81.20
54575;4;15/07/2019;182199.00;86.54
54585;4;15/07/2019;182203.00;78.10
54595;4;15/07/2019;182207.00;75.30
54605;4;15/07/2019;182211.00;81.98
54614;4;15/07/2019;182215.00;75.32
54624;4;15/07/2019;182219.00;76.22
54634;4;15/07/2019;182222.00;79.14
54644;4;15/07/2019;182226.00;74.88
54654;4;15/07/2019;182229.00;44.28
54664;4;15/07/2019;182231.00;42.94
54674;4;15/07/2019;182233.00;42.52
54684;4;15/07/2019;182235.00;43.60
54694;4;15/07/2019;182238.00;43.34
54704;4;15/07/2019;182240.00;42.78
54714;4;15/07/2019;182242.00;40.96
54724;4;15/07/2019;182244.00;41.40
54734;4;15/07/2019;182246.00;43.76
54744;4;15/07/2019;182248.00;41.82
54754;4;15/07/2019;182250.00;44.30
54764;4;15/07/2019;182252.00;41.98
54774;4;15/07/2019;182255.00;42.60
54783;4;16/07/2019;182257.00;42.18
54793;4;16/07/2019;182259.00;41.64
54803;4;16/07/2019;182261.00;43.24
54813;4;16/07/2019;182263.00;40.98
54823;4;16/07/2019;182265.00;43.46
54833;4;16/07/2019;182267.00;40.88
54843;4;16/07/2019;182269.00;41.72
54853;4;16/07/2019;182271.00;42.24
54863;4;16/07/2019;182274.00;41.94
54873;4;16/07/2019;182276.00;41.70
54883;4;16/07/2019;182278.00;41.90
54893;4;16/07/2019;182280.00;42.12
54903;4;16/07/2019;182282.00;43.10
54913;4;16/07/2019;182284.00;44.20
54923;4;16/07/2019;182286.00;41.00
54933;4;16/07/2019;182288.00;43.58
54943;4;16/07/2019;182290.00;40.90
54953;4;16/07/2019;182292.00;43.28
54963;4;16/07/2019;182295.00;41.88
54973;4;16/07/2019;182297.00;40.96
54983;4;16/07/2019;182299.00;42.34
54993;4;16/07/2019;182301.00;41.80
55003;4;16/07/2019;182303.00;41.48
55013;4;16/07/2019;182305.00;48.06
55023;4;16/07/2019;182308.00;75.74
55033;4;16/07/2019;182312.00;62.14
55043;4;16/07/2019;182317.00;111.70
55053;4;16/07/2019;182323.00;110.62
55063;4;16/07/2019;182329.00;114.96
55073;4;16/07/2019;182334.00;109.72
55083;4;16/07/2019;182340.00;119.04
55093;4;16/07/2019;182346.00;117.42
55103;4;16/07/2019;182352.00;122.32
55113;4;16/07/2019;182358.00;100.18
55123;4;16/07/2019;182363.00;101.46
55133;4;16/07/2019;182369.00;110.54
55143;4;16/07/2019;182374.00;108.96
55153;4;16/07/2019;182380.00;107.64
55163;4;16/07/2019;182385.00;108.80
55173;4;16/07/2019;182391.00;111.14
55183;4;16/07/2019;182397.00;110.18
55193;4;16/07/2019;182403.00;119.44
55203;4;16/07/2019;182409.00;116.28
55213;4;16/07/2019;182415.00;112.68
55223;4;16/07/2019;182421.00;127.10
55233;4;16/07/2019;182427.00;120.82
55243;4;16/07/2019;182433.00;162.00
55253;4;16/07/2019;182439.00;119.60
55263;4;16/07/2019;182446.00;119.58
55273;4;16/07/2019;182452.00;129.32
55283;4;16/07/2019;182458.00;113.38
55293;4;16/07/2019;182464.00;111.58
55303;4;16/07/2019;182469.00;110.94
55313;4;16/07/2019;182475.00;105.32
55323;4;16/07/2019;182480.00;114.68
55333;4;16/07/2019;182486.00;106.14
55343;4;16/07/2019;182491.00;108.02
55353;4;16/07/2019;182497.00;103.40
55363;4;16/07/2019;182502.00;106.76
55763;4;16/07/2019;182507.00;96.42
55773;4;16/07/2019;182512.00;100.72
55783;4;16/07/2019;182517.00;95.94
55792;4;16/07/2019;182522.00;93.30
55802;4;16/07/2019;182527.00;89.00
55812;4;16/07/2019;182531.00;88.04
55822;4;16/07/2019;182536.00;93.60
55832;4;16/07/2019;182541.00;93.18
55841;4;16/07/2019;182545.00;85.92
55851;4;16/07/2019;182550.00;90.90
55861;4;16/07/2019;182554.00;89.08
55871;4;16/07/2019;182559.00;110.44
55881;4;16/07/2019;182564.00;103.68
55891;4;16/07/2019;182569.00;104.86
55901;4;16/07/2019;182574.00;103.88
55911;4;16/07/2019;182580.00;105.78
55921;4;16/07/2019;182585.00;102.84
55931;4;16/07/2019;182590.00;100.34
55941;4;16/07/2019;182595.00;100.70
55951;4;16/07/2019;182600.00;96.80
55961;4;16/07/2019;182605.00;97.34
55971;4;16/07/2019;182610.00;99.28
55981;4;16/07/2019;182615.00;93.54
55991;4;16/07/2019;182619.00;71.70
56001;4;16/07/2019;182622.00;70.26
56011;4;16/07/2019;182626.00;67.88
56021;4;16/07/2019;182628.00;44.24
56031;4;16/07/2019;182630.00;43.76
56041;4;16/07/2019;182633.00;43.30
56051;4;16/07/2019;182635.00;41.70
56061;4;16/07/2019;182637.00;42.24
56071;4;16/07/2019;182639.00;44.64
56081;4;16/07/2019;182641.00;42.30
56091;4;16/07/2019;182643.00;42.50
56101;4;16/07/2019;182645.00;43.02
56111;4;16/07/2019;182648.00;43.14
56121;4;16/07/2019;182650.00;42.24
56131;4;17/07/2019;182652.00;42.12
56141;4;17/07/2019;182654.00;45.02
56151;4;17/07/2019;182656.00;41.78
56161;4;17/07/2019;182658.00;45.64
56171;4;17/07/2019;182661.00;43.40
56181;4;17/07/2019;182663.00;42.24
56191;4;17/07/2019;182665.00;43.86
56201;4;17/07/2019;182667.00;43.44
56211;4;17/07/2019;182669.00;42.52
56221;4;17/07/2019;182671.00;42.62
56231;4;17/07/2019;182674.00;43.74
56241;4;17/07/2019;182676.00;42.12
56251;4;17/07/2019;182678.00;43.34
56261;4;17/07/2019;182680.00;43.20
56271;4;17/07/2019;182682.00;45.04
56281;4;17/07/2019;182691.00;42.96
56291;4;17/07/2019;182691.00;43.20
56301;4;17/07/2019;182693.00;42.42
56311;4;17/07/2019;182695.00;45.08
56321;4;17/07/2019;182697.00;41.74
56330;4;17/07/2019;182700.00;59.78
56340;4;17/07/2019;182702.00;44.96
56350;4;17/07/2019;182705.00;64.08
56359;4;17/07/2019;182708.00;61.64
56369;4;17/07/2019;182711.00;70.96
56379;4;17/07/2019;182714.00;61.42
56389;4;17/07/2019;182718.00;76.04
56399;4;17/07/2019;182722.00;70.82
56409;4;17/07/2019;182726.00;111.64
56419;4;17/07/2019;182730.00;72.92
56428;4;17/07/2019;182733.00;71.26
56438;4;17/07/2019;182737.00;65.74
56448;4;17/07/2019;182740.00;74.16
56458;4;17/07/2019;182744.00;80.42
56468;4;17/07/2019;182748.00;72.82
56478;4;17/07/2019;182752.00;77.18
56488;4;17/07/2019;182756.00;75.64
56497;4;17/07/2019;182760.00;82.00
56507;4;17/07/2019;182764.00;81.40
56517;4;17/07/2019;182768.00;105.86
56527;4;17/07/2019;182772.00;89.74
56537;4;17/07/2019;182777.00;92.52
56547;4;17/07/2019;182782.00;107.16
56557;4;17/07/2019;182787.00;112.72
56567;4;17/07/2019;182793.00;112.24
56577;4;17/07/2019;182799.00;117.20
56587;4;17/07/2019;182805.00;110.86
56597;4;17/07/2019;182811.00;116.60
56607;4;17/07/2019;182817.00;99.00
56617;4;17/07/2019;182822.00;118.02
56627;4;17/07/2019;182827.00;115.78
56637;4;17/07/2019;182833.00;98.66
56647;4;17/07/2019;182838.00;101.96
56657;4;17/07/2019;182843.00;110.72
56667;4;17/07/2019;182849.00;99.70
56677;4;17/07/2019;182854.00;97.06
56687;4;17/07/2019;182858.00;102.14
56697;4;17/07/2019;182863.00;91.98
56707;4;17/07/2019;182868.00;94.52
56717;4;17/07/2019;182873.00;91.72
56727;4;17/07/2019;182878.00;93.38
56737;4;17/07/2019;182882.00;94.62
56747;4;17/07/2019;182887.00;92.58
56757;4;17/07/2019;182892.00;88.46
56767;4;17/07/2019;182896.00;82.48
56777;4;17/07/2019;182900.00;83.52
56787;4;17/07/2019;182904.00;76.48
56797;4;17/07/2019;182908.00;70.48
56807;4;17/07/2019;182912.00;68.74
56817;4;17/07/2019;182916.00;88.84
56827;4;17/07/2019;182920.00;94.12
56837;4;17/07/2019;182925.00;87.32
56847;4;17/07/2019;182929.00;91.88
56857;4;17/07/2019;182934.00;88.92
56867;4;17/07/2019;182938.00;93.30
56877;4;17/07/2019;182943.00;84.72
56887;4;17/07/2019;182947.00;86.86
56897;4;17/07/2019;182951.00;83.20
56907;4;17/07/2019;182955.00;84.56
56917;4;17/07/2019;182959.00;79.16
56927;4;17/07/2019;182963.00;78.60
56937;4;17/07/2019;182967.00;79.92
56947;4;17/07/2019;182971.00;77.14
56957;4;17/07/2019;182975.00;79.88
56967;4;17/07/2019;182978.00;44.44
56977;4;17/07/2019;182980.00;43.02
56987;4;17/07/2019;182982.00;41.94
56997;4;17/07/2019;182985.00;41.02
57007;4;17/07/2019;182987.00;43.20
57017;4;17/07/2019;182989.00;42.58
57027;4;17/07/2019;182991.00;44.20
57037;4;17/07/2019;182993.00;40.58
57047;4;17/07/2019;182995.00;42.40
57056;4;17/07/2019;182997.00;42.40
57066;4;18/07/2019;182999.00;40.96
57076;4;18/07/2019;183001.00;43.30
57086;4;18/07/2019;183004.00;41.22
57096;4;18/07/2019;183006.00;43.36
57106;4;18/07/2019;183008.00;41.80
57116;4;18/07/2019;183010.00;43.64
57126;4;18/07/2019;183012.00;40.50
57136;4;18/07/2019;183014.00;42.76
57146;4;18/07/2019;183016.00;42.36
57156;4;18/07/2019;183018.00;40.80
57165;4;18/07/2019;183020.00;43.46
57175;4;18/07/2019;183023.00;42.14
57185;4;18/07/2019;183025.00;42.80
57195;4;18/07/2019;183027.00;41.00
57205;4;18/07/2019;183029.00;43.22
57215;4;18/07/2019;183031.00;41.00
57225;4;18/07/2019;183033.00;42.90
57235;4;18/07/2019;183035.00;40.54
57245;4;18/07/2019;183037.00;41.64
57255;4;18/07/2019;183039.00;41.46
57265;4;18/07/2019;183041.00;40.28
57275;4;18/07/2019;183044.00;42.88
57285;4;18/07/2019;183046.00;43.42
57295;4;18/07/2019;183048.00;47.78
57305;4;18/07/2019;183051.00;61.64
57315;4;18/07/2019;183054.00;61.84
57324;4;18/07/2019;183058.00;86.64
57334;4;18/07/2019;183063.00;97.06
57344;4;18/07/2019;183067.00;94.68
57354;4;18/07/2019;183072.00;113.16
57364;4;18/07/2019;183076.00;79.62
57374;4;18/07/2019;183080.00;105.14
57384;4;18/07/2019;183085.00;72.88
57394;4;18/07/2019;183089.00;74.12
57404;4;18/07/2019;183093.00;75.60
57414;4;18/07/2019;183097.00;87.20
57424;4;18/07/2019;183101.00;88.38
57434;4;18/07/2019;183106.00;87.14
57444;4;18/07/2019;183110.00;124.36
57454;4;18/07/2019;183115.00;87.06
57464;4;18/07/2019;183119.00;94.36
57474;4;18/07/2019;183124.00;88.22
57484;4;18/07/2019;183129.00;90.02
57494;4;18/07/2019;183134.00;99.22
57504;4;18/07/2019;183138.00;92.26
57514;4;18/07/2019;183143.00;95.38
57524;4;18/07/2019;183148.00;97.10
57534;4;18/07/2019;183153.00;96.62
57544;4;18/07/2019;183158.00;100.12
57554;4;18/07/2019;183164.00;94.84
57564;4;18/07/2019;183169.00;101.54
57573;4;18/07/2019;183174.00;98.00
57583;4;18/07/2019;183179.00;103.72
57593;4;18/07/2019;183184.00;115.84
57603;4;18/07/2019;183190.00;106.88
57613;4;18/07/2019;183195.00;97.48
57622;4;18/07/2019;183200.00;91.68
57632;4;18/07/2019;183205.00;92.94
57642;4;18/07/2019;183210.00;95.68
57652;4;18/07/2019;183215.00;93.72
57662;4;18/07/2019;183219.00;89.10
57672;4;18/07/2019;183224.00;85.58
57682;4;18/07/2019;183228.00;86.56
57692;4;18/07/2019;183233.00;105.82
57702;4;18/07/2019;183237.00;88.18
57712;4;18/07/2019;183241.00;83.98
57722;4;18/07/2019;183245.00;76.60
57732;4;18/07/2019;183249.00;80.80
57742;4;18/07/2019;183253.00;78.22
57752;4;18/07/2019;183258.00;86.64
57762;4;18/07/2019;183262.00;81.62
57772;4;18/07/2019;183266.00;96.44
57782;4;18/07/2019;183271.00;94.06
57792;4;18/07/2019;183276.00;98.94
57802;4;18/07/2019;183281.00;86.60
57812;4;18/07/2019;183285.00;85.24
57822;4;18/07/2019;183290.00;82.70
57832;4;18/07/2019;183294.00;84.70
57842;4;18/07/2019;183298.00;84.46
57852;4;18/07/2019;183302.00;79.66
57862;4;18/07/2019;183306.00;79.38
57872;4;18/07/2019;183310.00;76.44
57882;4;18/07/2019;183314.00;81.78
57892;4;18/07/2019;183318.00;78.56
57902;4;18/07/2019;183322.00;76.20
57912;4;18/07/2019;183326.00;81.82
57922;4;18/07/2019;183329.00;45.78
57932;4;18/07/2019;183332.00;43.20
57942;4;18/07/2019;183334.00;45.44
57952;4;18/07/2019;183336.00;42.56
57962;4;18/07/2019;183338.00;42.74
